analysis_group_id,event_id,company,ts_code,symbol,event_date,aligned_trade_date,pre_trade_date,source_type,source_types,primary_category,category_tags,title,summary,group_titles_sample,source_url,pdf_url,local_pdf_path,has_pdf,source_count,group_event_count,group_source_count,group_evidence_count,car_status,is_subject_company,is_peer_event,is_pre_listing,is_ipo_listing_related,is_market_trading_related,capital_action_subtype,capital_action_subtype_hits,overlap_event_count_p0_p5,overlap_event_count_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p20,overlap_categories_p0_p20,is_overlap_clean_p0_p5,is_overlap_clean_p0_p20,is_overlap_clean_p0_p60
300098|2010-07-08|其他,d9972ac84822fd54,高新兴,300098.SZ,300098,2010-07-08,,,announcement,announcement,其他,,首次公开发行股票并在创业板上市招股意向书,,首次公开发行股票并在创业板上市招股意向书 || 广东广信律师事务所关于公司首次公开发行股票并在创业板上市的补充法律意见书（七） || 广东广信律师事务所关于公司首次公开发行股票并在创业板上市的补充法律意见书（二） || 广东广信律师事务所关于公司首次公开发行股票并在创业板上市的律师工作报告 || 关于公司设立以来股本演变情况的说明及其董事、监事、高级管理人员的确认意见 || 首次公开发行股票并在创业板上市初步询价及推介公告,https://data.eastmoney.com/notices/detail/300098/AN201203010004630951.html,,,0,1,7,1,7,pre_listing,0,1,1,1,False,,,0,0,0,0,,False,False,False
688159|2019-10-06|其他,028b81df44206f69,有方科技,688159.SH,688159,2019-10-06,,,announcement,announcement,其他,,科创板上市委2019年第32次审议会议公告,,科创板上市委2019年第32次审议会议公告 || 华创证券有限责任公司关于深圳市有方科技股份有限公司首次公开发行股票并在科创板上市的发行保荐书(深圳市有方科技股份有限公司) || 华创证券有限责任公司关于深圳市有方科技股份有限公司首次公开发行股票并在科创板上市的上市保荐书(深圳市有方科技股份有限公司) || 立信会计师事务所(特殊普通合伙)关于深圳市有方科技股份有限公司首次发行股票并在科创板上市的财务报表及审计报告(深圳市有方科技股份有限公司) || 北京德恒律师事务所关于深圳市有方科技股份有限公司首次公开发行股票并上市的法律意见书(深圳市有方科技股份有限公司) || 8-1发行人及保荐机构关于审核中心意见落实函的回复(深圳市有方科技股份有限公司),https://data.eastmoney.com/notices/detail/688159/AN201910061368126423.html,,,0,1,7,1,7,pre_listing,0,1,1,0,False,,,0,0,0,0,,False,False,False
300098|2025-07-01|管理层/投关信号,92b2eced1bfcec40,高新兴,300098.SZ,300098,2025-07-01,2025-07-01,2025-06-30,announcement,announcement,管理层/投关信号,管理层/投关信号,高新兴科技集团股份有限公司投资者关系管理制度(2025年6月修订),,高新兴科技集团股份有限公司投资者关系管理制度(2025年6月修订),https://data.eastmoney.com/notices/detail/300098/AN202506301700481970.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,5,16,3,其他|资本动作|风险事件,False,False,False
300098|2025-07-01|资本动作,aca2711e5ae84f53,高新兴,300098.SZ,300098,2025-07-01,2025-07-01,2025-06-30,announcement,announcement,资本动作,资本动作,高新兴科技集团股份有限公司分红管理制度(2025年6月修订),,高新兴科技集团股份有限公司分红管理制度(2025年6月修订),https://data.eastmoney.com/notices/detail/300098/AN202506301700480144.html,,,0,1,1,1,1,ok,0,1,0,0,False,分红/权益分派,分红/权益分派,2,5,16,4,其他|管理层/投关信号|资本动作|风险事件,False,False,False
300590|2022-10-25|其他,8ee35f046f4d5d1b,移为通信,300590.SZ,300590,2022-10-25,2022-10-25,2022-10-24,announcement,announcement,其他,,独立董事关于第三届董事会第二十次会议相关事项的独立意见,,独立董事关于第三届董事会第二十次会议相关事项的独立意见 || 第三届董事会第二十次会议决议公告 || 第三届监事会第十八次会议决议公告,https://data.eastmoney.com/notices/detail/300590/AN202210241579410870.html,,,0,1,3,1,3,ok,1,0,0,0,False,,,6,8,19,4,业绩信号|产品/技术创新|政策/行业|资本动作,False,False,False
002881|2021-02-23|其他,529c9480f6937b3f,美格智能,002881.SZ,2881,2021-02-23,2021-02-23,2021-02-22,announcement,announcement,其他,,关于完成工商变更登记的公告,,关于完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/002881/AN202102221464252652.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,5,22,3,产品/技术创新|其他|资本动作,False,False,False
300590|2025-06-04|资本动作,0d5dab468578e2fe,移为通信,300590.SZ,300590,2025-06-04,2025-06-04,2025-06-03,announcement,announcement,资本动作,资本动作,关于公司控股股东、实际控制人及部分高级管理人员减持时间届满暨减持计划实施完毕的公告,,关于公司控股股东、实际控制人及部分高级管理人员减持时间届满暨减持计划实施完毕的公告,https://data.eastmoney.com/notices/detail/300590/AN202506041684777086.html,,,0,1,1,1,1,ok,1,0,0,0,False,股东增减持/限售流通,股东增减持/限售流通,1,3,18,2,产品/技术创新|其他,False,False,False
002313|2010-05-12|其他,6ffe07a455e673d4,日海智能,002313.SZ,2313,2010-05-12,2010-05-12,2010-05-10,announcement,announcement,其他,,日海通讯：独立董事关于聘任高级管理人员的独立意见,,日海通讯：独立董事关于聘任高级管理人员的独立意见 || 日海通讯：第二届董事会第一次会议决议公告 || 日海通讯：第二届监事会第一次会议决议公告 || 日海通讯：2010年第三次临时股东大会决议公告 || 日海通讯：2010年第三次临时股东大会法律意见书,https://data.eastmoney.com/notices/detail/002313/AN201203010004604297.html,,,0,1,5,1,5,ok,0,1,0,0,False,,,0,0,4,0,,True,True,False
603236|2023-08-23|资本动作,fbe63dc4efdb5e49,移远通信,603236.SH,603236,2023-08-23,2023-08-23,2023-08-22,announcement,announcement,资本动作,资本动作,控股股东提前终止减持计划暨减持股份结果公告,,控股股东提前终止减持计划暨减持股份结果公告,https://data.eastmoney.com/notices/detail/603236/AN202308221595475507.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,2,7,18,3,其他|管理层/投关信号|资本动作,False,False,False
300098|2015-12-29|客户/订单,2fed20ac2e98bcc3,高新兴,300098.SZ,300098,2015-12-29,2015-12-29,2015-12-28,announcement,announcement,客户/订单,客户/订单,关于与北京蚁视科技有限公司、ANTVR LIMITED及覃政签署框架协议的公告,,关于与北京蚁视科技有限公司、ANTVR LIMITED及覃政签署框架协议的公告,https://data.eastmoney.com/notices/detail/300098/AN201512280012509878.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,5,11,24,4,其他|客户/订单|政策/行业|资本动作,False,False,False
300590|2018-11-06|其他,09bc6e01fd9b3ef8,移为通信,300590.SZ,300590,2018-11-06,2018-11-06,2018-11-05,announcement,announcement,其他,,关于公司完成工商变更登记的公告,,关于公司完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/300590/AN201811061236813285.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,3,6,10,3,产品/技术创新|其他|资本动作,False,False,False
002970|2026-06-11|客户/订单,d507a09a5338e482,锐明技术,002970.SZ,2970,2026-06-11,2026-06-11,2026-06-10,irm_qa,irm_qa,客户/订单,客户/订单,请问我司截止2026.6.2股东人数是多少？ 有色金属涨价是否对公司业务造成挤压冲击？,尊敬的投资者，您好。（1）关于股东人数，烦请将股东身份证扫描件以及证券账户账号信息扫描件发至公司邮箱infomax@streamax.com，核实股东身份后，我们会以邮件形式回复，或请您关注后续定期报告中披露的股东户数。（2）公司持续跟踪原材料市场价格波动，结合自身实际生产经营情况，动态调整采购策略，强化成本管控，并及时与客户沟通，以降低原材料对公司业务的不利影响。感谢您的关注！,请问我司截止2026.6.2股东人数是多少？ 有色金属涨价是否对公司业务造成挤压冲击？,,,,0,1,1,1,1,ok,0,1,0,0,False,,,5,5,5,3,产品/技术创新|其他|管理层/投关信号,False,False,False
300098|2018-11-16|其他,6d9d617826222a42,高新兴,300098.SZ,300098,2018-11-16,2018-11-16,2018-11-15,announcement,announcement,其他,,广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易限售股份上市流通事项的核查意见,,广发证券股份有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易限售股份上市流通事项的核查意见,https://data.eastmoney.com/notices/detail/300098/AN201811151246389147.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,4,15,39,4,产品/技术创新|其他|客户/订单|资本动作,False,False,False
301608|2026-05-19|资本动作,b9dc72e2760679de,博实结,301608.SZ,301608,2026-05-19,2026-05-19,2026-05-18,news,news,资本动作,资本动作,43只股即将分红 抢权行情能否开启？,4.000 77.66 9.07 002443 金洲管道 0.300 - 12.90 7.50 002407 多氟多 2.000 - 37.79 6.51 603162 海通发展 0.500 4.800 19.26 5.53 002249 大洋电机 1.960 - 9.97 2.89 301608,43只股即将分红 抢权行情能否开启？,http://finance.eastmoney.com/a/202605193741512729.html,,,0,1,1,1,1,ok,0,1,0,0,False,其他资本动作,,1,18,18,5,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
300638|2022-09-22|资本动作,8469611ad9845416,广和通,300638.SZ,300638,2022-09-22,2022-09-22,2022-09-21,announcement,announcement,资本动作,资本动作,发行股份及支付现金购买资产并募集配套资金报告书(草案)(上会稿),,发行股份及支付现金购买资产并募集配套资金报告书(草案)(上会稿) || 关于2021年股权激励计划部分股票期权注销完成的公告,https://data.eastmoney.com/notices/detail/300638/AN202209221578585687.html,,,0,1,2,1,2,ok,0,1,0,0,False,复合资本动作,股权激励/员工持股|并购重组/资产交易|定增/再融资,2,22,41,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,False,False,False
300098|2016-01-01|客户/订单,41ea9ad540ed4a36,高新兴,300098.SZ,300098,2016-01-01,2016-01-04,2015-12-31,announcement,announcement,客户/订单,客户/订单,关于参股子公司广州尚云在线科技有限公司与北京蚁视科技有限公司战略合作协议的公告,,关于参股子公司广州尚云在线科技有限公司与北京蚁视科技有限公司战略合作协议的公告 || 关于平安立山安防工程建设BOT项目预中标的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201512310012614080.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,4,11,22,5,业绩信号|其他|客户/订单|政策/行业|资本动作,False,False,False
300590|2022-12-20|其他,fc15fdb72350df13,移为通信,300590.SZ,300590,2022-12-20,2022-12-20,2022-12-19,announcement,announcement,其他,,2022年第一次临时股东大会决议公告,,2022年第一次临时股东大会决议公告 || 上海市锦天城律师事务所关于公司2022年第一次临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/300590/AN202212201581241741.html,,,0,1,2,1,2,ok,1,0,0,0,False,,,1,3,7,3,产品/技术创新|其他|资本动作,False,False,False
002313|2014-05-08|其他,5c0a3f3b2d2c7862,日海智能,002313.SZ,2313,2014-05-08,2014-05-08,2014-05-07,announcement,announcement,其他,,日海通讯:2013年度股东大会决议公告,,日海通讯:2013年度股东大会决议公告 || 日海通讯:2013年度股东大会法律意见书,https://data.eastmoney.com/notices/detail/002313/AN201405070005746688.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,2,11,2,其他|资本动作,False,False,False
300638|2018-01-26|产品/技术创新,479ebaf3be2dd386,广和通,300638.SZ,300638,2018-01-26,2018-01-26,2018-01-25,announcement,announcement,产品/技术创新,产品/技术创新,关于全资子公司获得高新技术企业证书的公告,,关于全资子公司获得高新技术企业证书的公告,https://data.eastmoney.com/notices/detail/300638/AN201801251081880042.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,4,7,27,4,业绩信号|其他|政策/行业|资本动作,False,False,False
002970|2021-10-25|产品/技术创新,6cd476b9d46dfe58,锐明技术,002970.SZ,2970,2021-10-25,2021-10-25,2021-10-22,research_report,research_report,产品/技术创新,产品/技术创新|政策/行业,三季度业绩出现波动，商用车智能网联化市场空间大,机构=华安证券; 评级=买入; 行业=计算机设备,三季度业绩出现波动，商用车智能网联化市场空间大,https://pdf.dfcfw.com/pdf/H3_AP202110251524880096_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,2,15,2,管理层/投关信号|资本动作,False,False,False
002313|2026-01-17|风险事件,466c16bd416aa8a1,日海智能,002313.SZ,2313,2026-01-17,2026-01-19,2026-01-16,announcement,announcement,风险事件,风险事件,关于新增累计诉讼、仲裁案件情况的公告,,关于新增累计诉讼、仲裁案件情况的公告,https://data.eastmoney.com/notices/detail/002313/AN202601161817789725.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,6,12,4,业绩信号|其他|资本动作|风险事件,False,False,False
300638|2025-06-12|资本动作,a90e60eb3222d36d,广和通,300638.SZ,300638,2025-06-12,2025-06-12,2025-06-11,research_report,research_report,资本动作,资本动作|产品/技术创新|政策/行业,端侧模组助力AI新消费玩偶，公司正在申请港股上市,机构=群益证券; 评级=增持; 行业=通信设备,端侧模组助力AI新消费玩偶，公司正在申请港股上市,https://pdf.dfcfw.com/pdf/H3_AP202506121689422413_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,0,2,15,1,资本动作,True,False,False
002881|2022-12-08|资本动作,3602e3f61f1ea215,美格智能,002881.SZ,2881,2022-12-08,2022-12-08,2022-12-07,announcement,announcement,资本动作,资本动作,关于公司控股股东股份质押的公告,,关于公司控股股东股份质押的公告,https://data.eastmoney.com/notices/detail/002881/AN202212071580888864.html,,,0,1,1,1,1,ok,0,1,0,0,False,股权质押/解押,股权质押/解押,1,1,9,1,资本动作,False,False,False
002313|2019-01-07|政策/行业,fb84c6a2ab60f910,日海智能,002313.SZ,2313,2019-01-07,2019-01-07,2019-01-04,research_report,research_report,政策/行业,政策/行业,多方优势合作，掘金智慧城市,机构=西南证券; 评级=买入; 行业=通信设备,多方优势合作，掘金智慧城市,https://pdf.dfcfw.com/pdf/H3_AP201901071282706688_1.pdf,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,6,11,3,其他|客户/订单|管理层/投关信号,False,False,False
002313|2026-06-01|管理层/投关信号,788a13125eb9ff30,日海智能,002313.SZ,2313,2026-06-01,2026-06-01,2026-05-29,irm_qa,irm_qa,管理层/投关信号,管理层/投关信号,董秘你好，目前贵公司的模组业务处于，弱盈利、份额严重下滑、高端长久滞后的不利局面，正在被移远，广和通，中移物联压缩生存空间，请问公司如何解决这些问题？,,董秘你好，目前贵公司的模组业务处于，弱盈利、份额严重下滑、高端长久滞后的不利局面，正在被移远，广和通，中移物联压缩生存空间，请问公司如何解决这些问题？,,,,0,1,1,1,1,ok,0,1,0,0,False,,,0,0,0,0,,True,True,True
688159|2022-11-04|其他,975bde0be6dce021,有方科技,688159.SH,688159,2022-11-04,2022-11-04,2022-11-03,announcement,announcement,其他,,:有方科技:关于证券事务代表辞职的公告,,:有方科技:关于证券事务代表辞职的公告,https://data.eastmoney.com/notices/detail/688159/AN202211031579867254.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,3,4,10,2,其他|管理层/投关信号,False,False,False
300590|2018-11-20|产品/技术创新,fda2d5ae6a300678,移为通信,300590.SZ,300590,2018-11-20,2018-11-20,2018-11-19,announcement,announcement,产品/技术创新,产品/技术创新,关于理财产品到期赎回及继续使用部分闲置募集资金购买理财产品的公告,,关于理财产品到期赎回及继续使用部分闲置募集资金购买理财产品的公告 || 关于理财产品到期赎回及继续使用闲置自有资金购买理财产品的公告,https://data.eastmoney.com/notices/detail/300590/AN201811201249071819.html,,,0,1,2,1,2,ok,1,0,0,0,False,,,1,3,8,3,产品/技术创新|其他|管理层/投关信号,False,False,False
